district,chiefdom,name,region,urban/rural ,address,facility_type,ownership,facility_status,gps_altitude,gps_precision,imputed_lat_long,latitude,longitude,geometry,Population,Cell Towers,Courts,Schools,Financial Institutions,Health Facilities,Water Points
Port Loko,Port Loko,Katick   C H P,North,Rural,katick,CHP,Govt,,,,True,8.654524357,-12.80359686,POINT (-12.80359686 8.654524357),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Konta Wallah,North,Rural,KONTA Wallah Island,CHP,Govt,,,,True,8.654217536,-12.80175255,POINT (-12.80175255 8.654217536000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Konta-Line C H P,North,Rural,KONTA - LINE ,CHP,Govt,,,,True,8.653685963,-12.80250668,POINT (-12.80250668 8.653685962999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Under Fives Clinic - Lungi,North,Rural,Lungi,CHP,Govt,,,,True,8.65384267,-12.80241696,POINT (-12.80241696 8.65384267),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mafoimara  C H P,North,Rural,mafoimara,CHP,Govt,,,,True,8.653121282,-12.80277643,POINT (-12.80277643 8.653121282000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Magbil -,North,Rural,MAGBIL,CHP,Govt,,,,True,8.653740838,-12.80155654,POINT (-12.80155654 8.653740837999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Makiteh,North,Rural,makiteh ,CHP,Govt,Open,109.0,4.0,False,8.45664069,-12.67176319,POINT (-12.67176319 8.45664069),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Malal,North,Rural,MALAL,CHP,Govt,Open,109.0,49.0,False,8.844738000000001,-12.7368371,POINT (-12.7368371 8.844738000000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Malap,North,Rural,Malap,CHP,Govt,Open,109.0,49.0,False,8.844738000000001,-12.7368371,POINT (-12.7368371 8.844738000000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mana Ii,North,Rural,Mana II ,CHP,Govt,,,,True,8.654623417,-12.80141704,POINT (-12.80141704 8.654623417),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Maron  C H P,North,Rural,Maron,CHP,Govt,,,,True,8.654157147000001,-12.80119598,POINT (-12.80119598 8.654157147000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mathen - Mcph,North,Rural,Mathen,CHP,Govt,,,,True,8.653038166,-12.80203495,POINT (-12.80203495 8.653038166),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mile 38,North,Rural,MILE 38 ,CHP,Govt,Open,44.0,10.0,False,8.452902794,-12.85409164,POINT (-12.85409164 8.452902794),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mathormore M C H P,North,Rural,ROKEL,CHP,Govt,,,,True,8.654730982,-12.80202567,POINT (-12.80202567 8.654730982),530865,20,16,829,84,114,2493
Port Loko,Port Loko,New Maforki,North,Rural,MORIA,CHP,Govt,Open,82.0,5.0,False,8.74680666,-12.76169457,POINT (-12.76169457 8.746806660000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Under Fives Clinic - Lungi,North,Urban,Port Loko,CHP,Govt,,,,True,8.653797053,-12.80280376,POINT (-12.80280376 8.653797053),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Yongoro,North,Rural,Yongoro ,CHP,Govt,Open,55.0,5.0,False,8.59216209,-13.20144178,POINT (-13.20144178 8.59216209),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Benkia,North,Rural,Benkia,MCHP,Govt,Open,27.0,5.0,False,8.655282974,-12.89958382,POINT (-12.89958382 8.655282974),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Bundulai Mchc,North,Rural,Bundulai,MCHP,Govt,,,,True,8.655215072,-12.80198641,POINT (-12.80198641 8.655215072000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Bureh,North,Rural,Bureh,MCHP,Govt,Open,52.0,5.0,False,8.895829201,-12.85551167,POINT (-12.85551167 8.895829201),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Gbane-Lol M C H P,North,Rural,Gbane - Lol Lungi ,MCHP,Govt,,,,True,8.654844589,-12.80023048,POINT (-12.80023048 8.654844589),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Gbogbodo M C H P,North,Rural,Gbogbodo,MCHP,Govt,,,,True,8.654132882999999,-12.79901037,POINT (-12.79901037 8.654132882999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Gbomsamba  C H P,North,Rural,Gbombana,MCHP,Govt,,,,True,8.653572447,-12.80137863,POINT (-12.80137863 8.653572447),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Gbonko-Kerene M C H P,North,Rural,gonko kerene ,MCHP,Govt,,,,True,8.654904991,-12.80111973,POINT (-12.80111973 8.654904991),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kalangba,North,Rural,Kalangba,MCHP,Govt,Open,52.0,5.0,False,8.90941143,-12.89679623,POINT (-12.89679623 8.90941143),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kalangba Bureh,North,Rural,Kalangba,MCHP,Govt,,,,True,8.652736842000001,-12.80065917,POINT (-12.80065917 8.652736842000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kantia C H P,North,Rural,Kantia,MCHP,Govt,,,,True,8.654071973999999,-12.8026067,POINT (-12.8026067 8.654071973999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kasongha,North,Rural,Kasongha Lungi ,MCHP,Govt,Open,55.0,5.0,False,8.609289169,-13.17338657,POINT (-13.17338657 8.609289169),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Katonga -,North,Rural,Katongha,MCHP,Govt,,,,True,8.655143976,-12.80286602,POINT (-12.80286602 8.655143976),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kawenga,North,Rural,Kawenga ,MCHP,Govt,,,,True,8.65331601,-12.80196989,POINT (-12.80196989 8.653316009999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kissi Koya M C H P,North,Rural,KISSY KOYA ,MCHP,Govt,,,,True,8.652940512,-12.80239096,POINT (-12.80239096 8.652940512000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Komrabai Nyollah M C H P,North,Rural,KOMRABAI  NYOLLAH ,MCHP,Govt,,,,True,8.653306512,-12.80020117,POINT (-12.80020117 8.653306512),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kuranko M C H P,North,Rural,KURANKO ,MCHP,Govt,,,,True,8.653682461,-12.80203527,POINT (-12.80203527 8.653682461000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Saint John Of God Hosp.,North,Rural,Mabeseneh,MCHP,Mission,,,,True,8.653414889,-12.80214804,POINT (-12.80214804 8.653414889),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mabain M C H P,North,Rural,Mabain,MCHP,Govt,,,,True,8.653960726000001,-12.80296777,POINT (-12.80296777 8.653960726000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Maboni M C H P,North,Rural,MABONI,MCHP,Govt,,,,True,8.656118099,-12.80290276,POINT (-12.80290276 8.656118099),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mabor M C H P,North,Rural,MABORAH ,MCHP,Govt,,,,True,8.654107621,-12.80158382,POINT (-12.80158382 8.654107621),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mabureh Mendi M C H P,North,Rural,mabureh mendi,MCHP,Govt,,,,True,8.654842723,-12.80060172,POINT (-12.80060172 8.654842723),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Maforay M C H P,North,Rural,MAFORAY ,MCHP,Govt,,,,True,8.654126449,-12.80102528,POINT (-12.80102528 8.654126449),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Magbegbera,North,Rural,MAGBEGBERA ,MCHP,Govt,,,,True,8.65358844,-12.80158477,POINT (-12.80158477 8.65358844),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Magbele,North,Rural,magbele town ,MCHP,Govt,Open,53.0,5.0,False,8.595564842,-12.69570732,POINT (-12.69570732 8.595564842),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Magbeni M C H P,North,Rural,MAGBENI ,MCHP,Govt,,,,True,8.654102777,-12.80255404,POINT (-12.80255404 8.654102777),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Magbornor M C H P,North,Rural,Magbornoh,MCHP,Govt,,,,True,8.654098816,-12.80277508,POINT (-12.80277508 8.654098815999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Makaba M C H P,North,Rural,makaba,MCHP,Govt,,,,True,8.6533352,-12.80267862,POINT (-12.80267862 8.653335200000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Makabo  -,North,Rural,MAKABO,MCHP,Govt,,,,True,8.652829104,-12.80240748,POINT (-12.80240748 8.652829104),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Makalie M C H P,North,Rural,MAKALIE ,MCHP,Govt,,,,True,8.652952115,-12.80268685,POINT (-12.80268685 8.652952115),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Makarankay M C H P,North,Rural,MAKARANKAY ,MCHP,Govt,,,,True,8.652715898,-12.80199969,POINT (-12.80199969 8.652715898),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Malenki,North,Rural,MALENKI ,MCHP,Govt,Open,71.0,5.0,False,8.504914284,-12.85620213,POINT (-12.85620213 8.504914284),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mamaligie M C H P,North,Rural,MAMALIGIE,MCHP,Govt,,,,True,8.65475536,-12.80198657,POINT (-12.80198657 8.654755359999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mamankie,North,Rural,Mamankie,MCHP,Govt,,,,True,8.654477428,-12.80290466,POINT (-12.80290466 8.654477428),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mamuntheneh M C H P,North,Rural,mamuntheneh,MCHP,Govt,,,,True,8.653040673,-12.80160458,POINT (-12.80160458 8.653040673),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mamusa -Mchp,North,Rural,mamusa,MCHP,Govt,,,,True,8.652911706,-12.8017542,POINT (-12.8017542 8.652911705999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mapawn,North,Rural,mapawn,MCHP,Govt,Open,54.0,5.0,False,8.710783958,-12.82424068,POINT (-12.82424068 8.710783958),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mapilah,North,Rural,Mapilah ,MCHP,Govt,,,,True,8.65338791,-12.80097178,POINT (-12.80097178 8.653387909999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Maronko,North,Rural,maronko ,MCHP,Govt,Open,113.0,5.0,False,8.736227989,-12.56855011,POINT (-12.56855011 8.736227989),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Masamboi M C H P,North,Rural,masamboi,MCHP,Govt,,,,True,8.654329572,-12.80184759,POINT (-12.80184759 8.654329572),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Masseseh,North,Rural,Masesseh,MCHP,Govt,,,,True,8.654354292999999,-12.80108197,POINT (-12.80108197 8.654354292999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mathen - Mcph,North,Rural,mathen,MCHP,Govt,,,,True,8.65433173,-12.80317289,POINT (-12.80317289 8.654331729999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mawoma M C H P,North,Rural,MAWOMA,MCHP,Govt,,,,True,8.653872699999999,-12.80180217,POINT (-12.80180217 8.653872699999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mayaola-Lal-Raton M C H P,North,Rural,mayolal ,MCHP,Govt,,,,True,8.653810213,-12.80048314,POINT (-12.80048314 8.653810213),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mayombo,North,Rural,MAYOMBO ,MCHP,Govt,,,,True,8.65465493,-12.80108322,POINT (-12.80108322 8.65465493),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Menika -,North,Rural,Menika,MCHP,Govt,,,,True,8.652534646,-12.80193011,POINT (-12.80193011 8.652534645999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Nonkoba C H P,North,Rural,masimera,MCHP,Govt,,,,True,8.654796094,-12.8009705,POINT (-12.8009705 8.654796094),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Slrcs Maforki,North,Rural,SLRC ,MCHP,Govt,,,,True,8.652868131,-12.80257299,POINT (-12.80257299 8.652868131),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Robaka M C H P,North,Rural,robaka,MCHP,Govt,,,,True,8.653202132999999,-12.80160236,POINT (-12.80160236 8.653202132999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Rogballan Kasseh,North,Rural,Rogballan,MCHP,Govt,Open,68.0,5.0,False,8.959425926,-12.74570942,POINT (-12.74570942 8.959425926),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Rogbaneh,North,Rural,Rogbaneh Village,MCHP,Govt,Open,111.0,20.0,False,8.844712257000001,-12.62250328,POINT (-12.62250328 8.844712257000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mathormore M C H P,North,Rural,Minthomore ( Minthomore   is the name ).,MCHP,Govt,,,,True,8.654732095,-12.80193693,POINT (-12.80193693 8.654732095),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Rokon,North,Rural,rokon,MCHP,Govt,Open,54.0,5.0,False,8.479930878,-12.93024445,POINT (-12.93024445 8.479930877999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Rogballan Kasseh,North,Rural,Rokutolon,MCHP,Govt,Open,68.0,5.0,False,8.959425926,-12.74570942,POINT (-12.74570942 8.959425926),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Romeni,North,Rural,ROmeni,MCHP,Govt,Open,77.0,5.0,False,8.899025917000001,-12.720178599999999,POINT (-12.7201786 8.899025917000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Rosint,North,Rural,ROSINT BUYA,MCHP,Govt,,,,True,8.654342349,-12.80007946,POINT (-12.80007946 8.654342349),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Wara-Bana,North,Rural,WOREH BANA,MCHP,Govt,,,,True,8.652843068,-12.80261429,POINT (-12.80261429 8.652843067999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Warima,North,Rural,WARIMA,MCHP,Govt,Open,38.0,5.0,False,8.49017181,-12.63790648,POINT (-12.63790648 8.49017181),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Modia General Cinic,North,Rural,Modia,CLINIC,Mission,,,,True,8.653413899,-12.8009099,POINT (-12.8009099 8.653413899),530865,20,16,829,84,114,2493
Port Loko,Port Loko,"Air Port Community Health Centre, Lungi",North,,AIR PORT LUNGI,CLINIC,,,,,True,8.655813347,-12.80178842,POINT (-12.80178842 8.655813347),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Rolamray -,North,,ROLAMRAY,MCHP,,,,,True,8.653509642000001,-12.8017564,POINT (-12.8017564 8.653509642000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Warima,North,Rural,WARIMA,MCHP,Govt,Open,38.0,5.0,False,8.49017181,-12.63790648,POINT (-12.63790648 8.49017181),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Songo,Western,Rural,Songo,CHC,Govt,Open,83.0,10.0,False,8.370662689,-12.93044758,POINT (-12.93044758 8.370662689),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Madaka,Western,Rural,Madaka koya Rural ,MCHP,Govt,Open,77.0,10.0,False,8.36742878,-12.91470242,POINT (-12.91470242 8.367428779999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Makobeh,Western,Rural,Makobeh Village,MCHP,Govt,Open,35.0,10.0,False,8.338871002000001,-12.8924818,POINT (-12.8924818 8.338871002000001),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Kalangba,North,Rural,kalangba,CHC,Govt,Open,52.0,5.0,False,8.90941143,-12.89679623,POINT (-12.89679623 8.90941143),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Gberay Junction Chc,North,Rural,ROGBERE JUNCTION,CHC,Govt,,,,True,8.654210989,-12.80159185,POINT (-12.80159185 8.654210988999999),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Lunsara  -,North,Rural,lunsar,CHC,Govt,,,,True,8.654141849,-12.80166388,POINT (-12.80166388 8.654141849),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Mange C H C,North,Urban,Mangay Bureh ,CHC,Govt,,,,True,8.654342923,-12.80073298,POINT (-12.80073298 8.654342923),530865,20,16,829,84,114,2493
Port Loko,Port Loko,Petifu Junction Chc,North,Urban,Petifu Junction,CHC,Govt,,,,True,8.653018624,-12.80262922,POINT (-12.80262922 8.653018624),530865,20,16,829,84,114,2493
Moyamba,Moyamba,Moriba Town,South,Rural,MORIBA TOWN,CHC,Govt,Open,86.0,5.0,False,7.7825274470000005,-12.29407883,POINT (-12.29407883 7.782527447000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Komende,South,Rural,Komende Village,MCHP,Govt,Open,111.0,5.0,False,8.080087662,-12.43943596,POINT (-12.43943596 8.080087662),319148,20,27,641,72,113,678
Moyamba,Moyamba,Lawana,South,Rural,Lawana,MCHP,Govt,Open,114.0,5.0,False,8.086179733,-12.50664902,POINT (-12.50664902 8.086179733),319148,20,27,641,72,113,678
Moyamba,Moyamba,Ngiehun,East,Rural,ngiehun ,CHP,Govt,Open,72.0,5.0,False,7.98933506,-12.67331028,POINT (-12.67331028 7.98933506),319148,20,27,641,72,113,678
Moyamba,Moyamba,Njama,East,Rural,NJAMA TOWN ,MCHP,Govt,Open,101.0,5.0,False,8.08223629,-11.94097805,POINT (-11.94097805 8.082236290000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Gandorhun,East,Rural,"gandorhun, niawa                                  ",MCHP,Govt,Open,89.0,5.0,False,8.233383179,-12.33586693,POINT (-12.33586693 8.233383179),319148,20,27,641,72,113,678
Moyamba,Moyamba,Komende,East,Rural,"komende station, konia foya, kenema               ",MCHP,Govt,Open,111.0,5.0,False,8.080087662,-12.43943596,POINT (-12.43943596 8.080087662),319148,20,27,641,72,113,678
Moyamba,Moyamba,Njagbahun,East,Rural,NJAGBAHUN,MCHP,Govt,Open,91.0,3.0,False,7.9159262,-12.2737877,POINT (-12.2737877 7.9159262),319148,20,27,641,72,113,678
Moyamba,Moyamba,Njagbahun,East,Rural,"NJAGBAHUN,  LOWER BAMBARA                         ",MCHP,Govt,Open,91.0,3.0,False,7.9159262,-12.2737877,POINT (-12.2737877 7.9159262),319148,20,27,641,72,113,678
Moyamba,Moyamba,Njala,East,Rural,NJALA ,CHC,Govt,Open,96.0,5.0,False,8.112218857,-12.07106113,POINT (-12.07106113 8.112218857),319148,20,27,641,72,113,678
Moyamba,Moyamba,Gondama,East,Rural,Gondama village,MCHP,Govt,Open,114.0,4.0,False,7.75133265,-12.134017300000002,POINT (-12.1340173 7.75133265),319148,20,27,641,72,113,678
Moyamba,Moyamba,Refferal,South,Urban,Shaka Steven street,HOSPITAL,Govt,,,,True,8.061593921,-12.42596431,POINT (-12.42596431 8.061593921),319148,20,27,641,72,113,678
Moyamba,Moyamba,Hatfield Archer Memorial Hospital Umc),South,Rural,ROTIFUNK,HOSPITAL,Mission,,,,True,8.064072795,-12.42529294,POINT (-12.42529294 8.064072795),319148,20,27,641,72,113,678
Moyamba,Moyamba,Bauya,South,Rural,Bauya,CHC,Govt,Open,51.0,5.0,False,8.190201758999999,-12.57182312,POINT (-12.57182312 8.190201758999999),319148,20,27,641,72,113,678
Moyamba,Moyamba,Bomotoke,South,Rural,BOMOTOKE,CHC,Govt,Open,55.0,5.0,False,7.818760872,-12.65478516,POINT (-12.65478516 7.818760872),319148,20,27,641,72,113,678
Moyamba,Moyamba,Bradford,South,Rural,BRADFORD,CHC,Govt,Open,106.0,5.0,False,8.291573524,-12.74753857,POINT (-12.74753857 8.291573524),319148,20,27,641,72,113,678
Moyamba,Moyamba,Gandorhun,South,Rural,GANDORHUN,CHC,Govt,Open,89.0,5.0,False,8.233383179,-12.33586693,POINT (-12.33586693 8.233383179),319148,20,27,641,72,113,678
Moyamba,Moyamba,Kankahun,South,Rural,KANGAHUN,CHC,Mission,,,,True,8.064787085,-12.42707015,POINT (-12.42707015 8.064787085000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Mano,South,Rural,"Manao Dasse Town, Dasse Chiefdom, Moyamba District",CHC,Govt,Open,111.0,5.0,False,8.040645599,-12.08907795,POINT (-12.08907795 8.040645598999999),319148,20,27,641,72,113,678
Moyamba,Moyamba,Mokelleh,South,Rural,"Mokelleh, Upper Banta Chiefdom                ",CHC,Govt,,,,True,8.061557549,-12.42689127,POINT (-12.42689127 8.061557549),319148,20,27,641,72,113,678
Moyamba,Moyamba,Monkanji,South,Rural,"Monkanji Town, Lower Banta Chiefdom, Moyamba Distr",CHC,Govt,,,,True,8.063463047,-12.42521332,POINT (-12.42521332 8.063463047000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Chc Static Ii,South,Rural,Goverment hospital,CHC,Govt,,,,True,8.062946582,-12.42741793,POINT (-12.42741793 8.062946582),319148,20,27,641,72,113,678
Moyamba,Moyamba,Ngolala Junction,South,Rural,"Ngolala Junction, Upper Banta                     ",CHC,Govt,,,,True,8.063797727999999,-12.42587269,POINT (-12.42587269 8.063797727999999),319148,20,27,641,72,113,678
Moyamba,Moyamba,Njama,South,Rural,"NJAMA,KOWA CHIEFDOM, MOYAMBA                  ",CHC,Govt,Open,101.0,5.0,False,8.08223629,-11.94097805,POINT (-11.94097805 8.082236290000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Senehun,South,Rural,"Senehun Village, Kamajei Chiefdom, Moyamba Distric",CHC,Govt,Open,95.0,5.0,False,8.169765472,-11.94862556,POINT (-11.94862556 8.169765472),319148,20,27,641,72,113,678
Moyamba,Moyamba,Belletine,South,Rural,BELLENTINE ,CHP,Govt,,,,True,8.064414402999999,-12.42610227,POINT (-12.42610227 8.064414402999999),319148,20,27,641,72,113,678
Moyamba,Moyamba,Ferry,South,Rural,ferry Makosha,CHP,Govt,Open,64.0,5.0,False,8.393230438,-12.82242012,POINT (-12.82242012 8.393230438),319148,20,27,641,72,113,678
Moyamba,Moyamba,Kawaya,South,Rural,kawaya,CHP,Govt,Open,67.0,5.0,False,7.961523056,-12.29269314,POINT (-12.29269314 7.961523056),319148,20,27,641,72,113,678
Moyamba,Moyamba,Mokassie,South,Rural,MOKASIE ,CHP,Govt,,,,True,8.063500765,-12.42495672,POINT (-12.42495672 8.063500765000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Mokotawa,South,Rural,"MOKOTAWA,LOWER BANTA                          ",CHP,Govt,Open,80.0,5.0,False,7.90159893,-12.14210892,POINT (-12.14210892 7.90159893),319148,20,27,641,72,113,678
Moyamba,Moyamba,Moriba Town,South,Rural,"Moriba town, lower banta                          ",CHP,Govt,Open,86.0,5.0,False,7.7825274470000005,-12.29407883,POINT (-12.29407883 7.782527447000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Mosella,South,Rural,MOSELLA ,CHP,Govt,Open,93.0,5.0,False,8.295999527000001,-12.66893291,POINT (-12.66893291 8.295999527000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Static I,South,Rural,New york,CHP,Govt,,,,True,8.063765645,-12.42509351,POINT (-12.42509351 8.063765645),319148,20,27,641,72,113,678
Moyamba,Moyamba,Rotawa,South,Rural,ROTOWA,CHP,Govt,Open,101.0,5.0,False,8.326803207000001,-12.38114834,POINT (-12.38114834 8.326803207000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Samu,South,Rural,SAMU ,CHP,Govt,,,,True,8.064057886,-12.42589326,POINT (-12.42589326 8.064057886000001),319148,20,27,641,72,113,678
Moyamba,Moyamba,Youndu,South,Rural,YOUNDU,CHP,Govt,Open,39.0,5.0,False,8.008985519,-12.86252499,POINT (-12.86252499 8.008985518999999),319148,20,27,641,72,113,678
Moyamba,Moyamba,Bai-Largo,South,Rural,"BAI-LARGO,KORI CHIEFDOM,MOYAMBA              ",MCHP,Govt,,,,True,8.063932299,-12.42627381,POINT (-12.42627381 8.063932298999999),319148,20,27,641,72,113,678
